timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340227345,67,Research/themes/mit/assets/js/PauseVideo.44487d0c747ba929687f.js-204,200,OK,Thread Group For 50 Users 1-2,text,true,,1535,578,10,30,https://www.mit.edu/themes/mit/assets/js/PauseVideo.44487d0c747ba929687f.js,67,0,0
1734340227412,2292,Research/themes/mit/assets/js/lazysizes-unveilhooks.3bbadeef1592cbebc3d2.js-207,200,OK,Thread Group For 50 Users 1-2,text,false,"The operation lasted too long: It took 2,292 milliseconds, but should not have lasted longer than 1,500 milliseconds.",8492,589,11,33,https://www.mit.edu/themes/mit/assets/js/lazysizes-unveilhooks.3bbadeef1592cbebc3d2.js,2292,0,0
1734340229704,84,Research/themes/mit/assets/js/lazysizes.86d137a321e96feaa1d0.js-206,200,OK,Thread Group For 50 Users 1-2,text,true,,7053,577,11,33,https://www.mit.edu/themes/mit/assets/js/lazysizes.86d137a321e96feaa1d0.js,84,0,0
1734340229789,81,Research/themes/mit/assets/js/Gallery.65ba9fc3e65cbdd959e3.js-203,200,OK,Thread Group For 50 Users 1-2,text,true,,2636,575,11,33,https://www.mit.edu/themes/mit/assets/js/Gallery.65ba9fc3e65cbdd959e3.js,81,0,0
1734340229870,766,Research/themes/mit/assets/js/Slider.078a4f7ab331b45e9a4e.js-205,200,OK,Thread Group For 50 Users 1-2,text,true,,45191,574,12,35,https://www.mit.edu/themes/mit/assets/js/Slider.078a4f7ab331b45e9a4e.js,688,0,0
1734340215839,20994,Research/files/images/201805/research-2_0.mp4-197,206,Partial Content,Thread Group For 50 Users 1-1,bin,false,"The operation lasted too long: It took 20,994 milliseconds, but should not have lasted longer than 1,500 milliseconds.",4155896,571,15,44,https://www.mit.edu/files/images/201805/research-2_0.mp4,189,0,0
1734340235919,975,Research/research-182,200,OK,Thread Group For 50 Users 1-4,text,true,,13135,1427,15,44,https://www.mit.edu/research/,445,0,0
1734340235919,445,Research/research-182-0,301,Moved Permanently,Thread Group For 50 Users 1-4,text,true,,693,713,15,44,https://www.mit.edu/research,445,0,0
1734340236364,530,Research/research-182-1,200,OK,Thread Group For 50 Users 1-4,text,true,,12442,714,15,44,https://www.mit.edu/research/,529,0,0
1734340236832,3100,Research/files/images/201806/brain-waves.jpg-212,200,OK,Thread Group For 50 Users 1-1,bin,false,"The operation lasted too long: It took 3,100 milliseconds, but should not have lasted longer than 1,500 milliseconds.",189159,618,17,49,https://www.mit.edu/files/images/201806/brain-waves.jpg,475,0,0
1734340239718,352,Research/research-182,200,OK,Thread Group For 50 Users 1-6,text,true,,13135,1427,17,50,https://www.mit.edu/research/,83,0,0
1734340239718,83,Research/research-182-0,301,Moved Permanently,Thread Group For 50 Users 1-6,text,true,,693,713,17,50,https://www.mit.edu/research,83,0,0
1734340239801,269,Research/research-182-1,200,OK,Thread Group For 50 Users 1-6,text,true,,12442,714,17,50,https://www.mit.edu/research/,268,0,0
1734340240071,221,Research/research/-184,200,OK,Thread Group For 50 Users 1-6,text,true,,12442,714,17,50,https://www.mit.edu/research/,220,0,0
1734340230636,10270,Research/files/images/201805/research-2_0.mp4-197,206,Partial Content,Thread Group For 50 Users 1-2,bin,false,"The operation lasted too long: It took 10,270 milliseconds, but should not have lasted longer than 1,500 milliseconds.",4155896,571,17,50,https://www.mit.edu/files/images/201805/research-2_0.mp4,166,0,0
1734340240292,723,Research/themes/mit/assets/css/main.css-186,200,OK,Thread Group For 50 Users 1-6,text,true,,72654,574,17,51,https://www.mit.edu/themes/mit/assets/css/main.css?s4h9fq,440,0,0
1734340240906,1274,Research/files/images/201806/brain-waves.jpg-212,200,OK,Thread Group For 50 Users 1-2,bin,true,,189159,618,18,53,https://www.mit.edu/files/images/201806/brain-waves.jpg,735,0,0
